,tweet_text,lat,lon,tweeter_location,tweeter_location_from_gps,tweet_time_gmt,tweeter_timezone,tweet_time_local,name,screen_name,description,n_friends,n_followers,n_statuses,tweeter_gender,hashtags,original_screen_name,original_name,original_gender,original_followers,tweeted_at_screennames,tweeted_at_names,tweeted_at_genders,tweet_is_retweet,favorites,retweets,family,money,humans,sad,anger,home,sexual,negemo,death,posemo,anx,health,certain,you,friend,body,we,affect,i,work,ingest,swear,social,tweeted_at_gender_mean,continent,absolute_timestamps,local_timestamps
1174466,"Before you call #Ferguson a ""war zone"" remember that one side is shooting &amp; the other has their hands up.",,,Atlanta,,2014-08-18 03:50:58+00:00,,,Jericho Brown,jerichobrown,Google me.,177.0,492.0,2212.0,,set(['ferguson']),DrJaneChi,"Jane Doe, MD",1.0,11374.0,[u'DrJaneChi'],"[u'Jane Doe, MD']",[1],True,217.0,653.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,,735463.1597222222,
1174467,"Police Captain Ron Johnson, American hero and savior of Ferguson, just arrested a bunch of journalists for observing his police crackdown.",,,SoCal,,2014-08-18 03:50:58+00:00,America/Los_Angeles,2014-08-17 20:50:58+00:00,Scott Francis,darkuncle,"tinker, tailor, soldier, sailor, rich man, poor man, beggar man, thief. Internet operations and security since the 20th century. Christian, husband, daddy. ಠ_ಠ",1897.0,1046.0,57287.0,0.0,set(['']),Max_Fisher,Max Fisher,0.0,53927.0,[u'Max_Fisher'],[u'Max Fisher'],[0],True,171.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,North America,735463.1597222222,2014-08-17 20:50:58
1174468,Man RT @iDntWearCondoms: Had that ferguson shit happened in Detroit... L O L,,,Motor City Thuggin',,2014-08-18 03:50:58+00:00,America/Los_Angeles,2014-08-17 20:50:58+00:00,#JusticeForMikeBrown,iAintGottaRap,@BittaSweeta is my secret lover.,457.0,2622.0,180570.0,,set(['']),,,,,[u'iDntWearCondoms'],[u'Kevin duRANT'],[0],False,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,North America,735463.1597222222,2014-08-17 20:50:58
1174469,Scanner: reports of shots fired into crowd by individual. Officer here repeated it. #Ferguson,,,"Atlanta, GA",,2014-08-18 03:50:58+00:00,America/Chicago,2014-08-17 22:50:58+00:00,Blayne Alexander,ReporterBlayne,"@11AliveNews Reporter. Adopted Southern Girl. Okie. Duke alum. Good talker, but better listener. Fan of karaoke, workouts, dancing and oppressively hot days.",1502.0,3669.0,4834.0,,set(['ferguson']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,,North America,735463.1597222222,2014-08-17 22:50:58
1174470,These kids in #Ferguson are literally seeing that the police can brutalize &amp; kill them &amp; nothing will happen. That's the anger.,,,anywhere.,,2014-08-18 03:50:58+00:00,America/Lima,2014-08-17 22:50:58+00:00,»•«,stoicbluu,triumph is trial and error.,232.0,541.0,55023.0,,set(['ferguson']),Karnythia,Mikki Kendall,,23672.0,[u'Karnythia'],[u'Mikki Kendall'],[None],True,137.0,370.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,South America,735463.1597222222,2014-08-17 22:50:58
1174471,Police struck before curfew because they were anticipating outrage over the prelim autopsy reports. #Ferguson,,,not in Kansas anymore,,2014-08-18 03:50:59+00:00,,,Amie the Great,a_standal,"Dropped the terrible & got in touch with my benevolent side. Without freedom, justice, & equality for all, there is none.",2001.0,1587.0,9115.0,1.0,set(['ferguson']),MJCB_Junky,OG Music Junkiie,,1839.0,[u'MJCB_Junky'],[u'OG Music Junkiie'],[None],True,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,,,735463.1597222222,
1174472,"Full Episode:  World News 8/17:  A Call for Justice in Ferguson, Missouri http://t.co/eUgh0pA6Vg",,,Las Vegas NV,,2014-08-18 03:50:59+00:00,America/Los_Angeles,2014-08-17 20:50:59+00:00,Sterling Holmes,STERLINGMHOLMES,"I'M 23 LOVER OF GOD, NEWS, POLITICS, SPORTS, TECH, ECON, KNOWLEDGE, LGBT, & HABITUAL NEWS TWEETER ViewsMyOwn",3147.0,2951.0,437026.0,0.0,set(['']),,,,,,,[],False,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,North America,735463.1597222222,2014-08-17 20:50:59
1174473,Police in Ferguson have tear gassed children and the media without warning: http://t.co/d6m7s6aI6B http://t.co/FbvfKet5Bt,,,,,2014-08-18 03:50:59+00:00,,,Shell,HAITIANGDDSS,MeMy&I,234.0,329.0,28387.0,,set(['']),ComplexPop,Complex Pop Culture,,7427.0,[u'ComplexPop'],[u'Complex Pop Culture'],[None],True,215.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,735463.1597222222,
1174474,"Wow, why? RT @Bipartisanism: BREAKING: Police are turning out street lights in #Ferguson and using night vision goggles.",,,No Man's Land,,2014-08-18 03:50:59+00:00,America/Lima,2014-08-17 22:50:59+00:00,Qadree |KWA-DREE|.,Qkfman,"And so, for these reasons, I, Daria Morgendorffer, am mental in the morning. Me. I Am Qadree...The Hungry Chanteuse.",468.0,544.0,21109.0,,set(['ferguson']),AsiaChloeBrown,Asia Chloe Brown,1.0,8619.0,"[u'AsiaChloeBrown', u'Bipartisanism']","[u'Asia Chloe Brown', u'Bipartisan Report']","[1, None]",True,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,South America,735463.1597222222,2014-08-17 22:50:59
1174475,"El ""incendiario"" vídeo que recrudeció la violencia en Ferguson: El propio gobernador de Misur... http://t.co/RYuBWY3ci4 (vía @bbcmundo)",,,,,2014-08-18 03:51:00+00:00,America/Santiago,2014-08-18 00:51:00+00:00,Infórmate!,informatecl,"Noticias de Chile y el mundo, y servicios para la comunidad 24/7.",1776.0,3556.0,155995.0,,set(['']),,,,,[u'bbcmundo'],[u'BBC Mundo'],[None],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,South America,735463.1604166667,2014-08-18 00:51:00
1174476,"Police 2 press ""turn off that light or I will shoot u in face"" #Ferguson - cameraman says ""NO"" http://t.co/zO2ff0fqG0",,,,,2014-08-18 03:51:00+00:00,America/Los_Angeles,2014-08-17 20:51:00+00:00,Bonnie Russell,Rockmedia,"In the mix. Work hard, play hard. Occasionally hacked. Split-ticket voter. Clients from both parties. (Who'd a thunk it?) Got a boat? Love to sail. Enjoy!",1074.0,383.0,8487.0,,set(['ferguson']),RossMcleanSec,Ross McLean,0.0,544.0,[u'RossMcleanSec'],[u'Ross McLean'],[0],True,224.0,837.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,North America,735463.1604166667,2014-08-17 20:51:00
1174477,La hipocresia e inversión moral del regimen es increíble: critican situación en Ferguson mientras los asesinos de Bassil están libres.,,,Venezuela ,,2014-08-18 03:51:00+00:00,America/Caracas,2014-08-17 23:21:00+00:00,babalawo24,babalawo24,"Social Media Managament, IT Manager, Network management, Web developer y Technical Director",310.0,78.0,9040.0,,set(['']),FreddyGuevara,Freddy Guevara,0.0,174303.0,[u'FreddyGuevara'],[u'Freddy Guevara'],[0],True,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South America,735463.1604166667,2014-08-17 23:21:00
1174478,"Tonight, #Ferguson cops have:

* Tear-gassed an 8-year old

* Driven a truck through a crowd

* Threatened to kill a reporter on air",,,Alabama,,2014-08-18 03:51:00+00:00,America/Chicago,2014-08-17 22:51:00+00:00,Angie,SimplyMe1882,Social Worker by the day. Enjoying the simple things in life. Lover of all music. I tweet random stuff.,969.0,335.0,27281.0,1.0,set(['ferguson']),thepaulhagan,Paul Hagan,0.0,613.0,[u'thepaulhagan'],[u'Paul Hagan'],[0],True,498.0,2145.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,North America,735463.1604166667,2014-08-17 22:51:00
1174479,"@HuffPostMedia - Hmm, who is shooting you, here?  #DONTSHOOT #shameshame #DEATHSQUAD No #PeaceInFerguson",,,San Francisco / Sao Paulo,,2014-08-18 03:51:01+00:00,America/Los_Angeles,2014-08-17 20:51:01+00:00,Kenneth Fax,KennethFax,"CIO / CxO, Senior-Management Advisor - Enterprise Mobility, Enterprise Apps, Security, Mobile Web, Devices and Cloud Computing",3738.0,56370.0,38795.0,0.0,"set(['peaceinferguson', 'shameshame', 'dontshoot', 'deathsquad'])",,,,,[u'HuffPostMedia'],[u'HuffPost Media'],[None],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,North America,735463.1604166667,2014-08-17 20:51:01
1174480,Ferguson police are unleashing a Robocop on protesters,,,East Los Santos,,2014-08-18 03:51:01+00:00,America/Los_Angeles,2014-08-17 20:51:01+00:00,Yasssiel Puig ,LARAIDERFAN1980,"If you dont have anything nice to say, then say it all the time RAIDERS, DODGERS, LAKERS",433.0,376.0,12236.0,,set(['']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,North America,735463.1604166667,2014-08-17 20:51:01
1174481,"J. Cole &amp; Dreamville out there hearing what Ferguson, MO has to say  https://t.co/nsiy4H6rWY",,,Oakland Born. Island Raised.,,2014-08-18 03:51:01+00:00,America/Los_Angeles,2014-08-17 20:51:01+00:00,Veronika Berry,VeronikaBerry1,"Glam City Event Planner. Public School Educator. Socialite by my own right.  Life is a journey so LIVE IT, EMBRACE IT, LOVE IT, ENJOY IT & BE IT! West Coast.",679.0,229.0,3294.0,1.0,set(['']),TeamDreamville,Team Dreamville,,12141.0,[u'TeamDreamville'],[u'Team Dreamville'],[None],True,50.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,North America,735463.1604166667,2014-08-17 20:51:01
1174482,"MSNBC momentarily switched to an episode Lockup, now back to live #Ferguson coverage. (pic via @HuffPostMedia) http://t.co/D9jPsJu9r2",,,New York,,2014-08-18 03:51:01+00:00,America/New_York,2014-08-17 23:51:01+00:00,HuffPost Media,HuffPostMedia,Media! HuffPost! Senior Editor: @jackmirkinson. Deputy Editor: @kfung. Associate Editor: @cathtaibi. Tyrannical overlord: @katepalms. Eternal guru: @danielshea.,524.0,76665.0,41830.0,,set(['ferguson']),Kia_Mak,Kia Makarechi,1.0,4809.0,"[u'Kia_Mak', u'HuffPostMedia']","[u'Kia Makarechi', u'HuffPost Media']","[1, None]",True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1604166667,2014-08-17 23:51:01
1174483,"RT @alexwroblewski
Protesters return tear gas canisters at police in #Ferguson http://t.co/bhOplzbDkg",,,"St. Louis, MO",,2014-08-18 03:51:01+00:00,America/Chicago,2014-08-17 22:51:01+00:00,J. Smith,JASMITHSR,"I love God, my family & friends and I love my Omega Psi Phi in that order. Ed Tech enthusiast, A.P. at Normandy High School, lifelong learner, doctoral student.",414.0,279.0,852.0,,set(['ferguson']),JohnnyNBA,John Ledesma,0.0,3770.0,"[u'JohnnyNBA', u'alexwroblewski']","[u'John Ledesma', u'Alex Wroblewski']","[0, 0]",True,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,North America,735463.1604166667,2014-08-17 22:51:01
1174484,Just some democracy cans laying in the street. #Ferguson #JusticeForMikeBrown http://t.co/V22sLLcTxZ,,,Konorado,,2014-08-18 03:51:01+00:00,America/Denver,2014-08-17 21:51:01+00:00,Alexander Terran,Ditorious,"A lie, within a lie, within a lie. Black hair, purple eyes, green teeth.",296.0,33.0,697.0,0.0,"set(['justiceformikebrown', 'ferguson'])",YourAnonGlobal,Anonymous Operations,,23679.0,[u'YourAnonGlobal'],[u'Anonymous Operations'],[None],True,56.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1604166667,2014-08-17 21:51:01
1174485,"tell people to go home: it is dangerous 4 EveryOne; Drinking does it, FERGUSON is in USA. calm down https://t.co/NlxTjkJWms",,,Stirling,,2014-08-18 03:51:02+00:00,America/Lima,2014-08-17 22:51:02+00:00,Jack Patterson,JacPatterson,"Prof de français pénitent... Mes passions sont les langues européennes, l' art visuel, les médias sociaux et la musique, surtout les lieders de Schubert...",1948.0,1051.0,53314.0,0.0,set(['']),janeadamswatts,Jane Watts,1.0,1157.0,[u'janeadamswatts'],[u'Jane Watts'],[1],True,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,South America,735463.1604166667,2014-08-17 22:51:02
1174486,Wild. RT @katz: Just very telling. RT @JebBoone More and more foreign news outlets sending their war correspondents to cover #Ferguson,,,Ben's Chili Bowl,,2014-08-18 03:51:02+00:00,America/New_York,2014-08-17 23:51:02+00:00,Christian Grey,Kool_Mo_B,"Final #4 KAPsi, Intense gangsta and a gentleman dichotomy... Btw I sell baby clothes at abortion clinics... Instagram @kool_mo_b",956.0,1154.0,45491.0,0.0,set(['ferguson']),AsiaChloeBrown,Asia Chloe Brown,1.0,8619.0,"[u'AsiaChloeBrown', u'katz', u'JebBoone']","[u'Asia Chloe Brown', u'Andrew Katz', u'Jeb Boone']","[1, 0, 0]",True,5.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.3333333333333333,North America,735463.1604166667,2014-08-17 23:51:02
1174487,Much respect to Jcole for heading out to ferguson to pay his last respect to Mike Brown .. http://t.co/zG64RsKcqd,,,704 to UNCG ,,2014-08-18 03:51:02+00:00,America/Lima,2014-08-17 22:51:02+00:00,Abby,Taylor_Lloyd_,I lOHve my DST. Corinthians 13:1-13,1219.0,1635.0,84698.0,1.0,set(['']),VinsanityPd,vinsanityproductions,,131.0,[u'VinsanityPd'],[u'vinsanityproductions'],[None],True,31.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,South America,735463.1604166667,2014-08-17 22:51:02
1174488,"Before you call #Ferguson a ""war zone"" remember that one side is shooting &amp; the other has their hands up.",,,8477312,,2014-08-18 03:51:02+00:00,America/Chicago,2014-08-17 22:51:02+00:00,El Calo de Lorenzo,LorenzoIsFresh,@247HH | @UICRadio still the team | @KarmaLoop = Lrnzo23 | #FreshFreshYall,1007.0,1015.0,3234.0,,set(['ferguson']),DrJaneChi,"Jane Doe, MD",1.0,11374.0,[u'DrJaneChi'],"[u'Jane Doe, MD']",[1],True,217.0,658.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,North America,735463.1604166667,2014-08-17 22:51:02
1174489,Ferguson's whole community has PTSD now. That shit is a power keg. However the dominos fall this in all on the gov't.,,,,,2014-08-18 03:51:02+00:00,America/New_York,2014-08-17 23:51:02+00:00,Catherine Tyler,1bad_mamajama,"And now these three remain: faith, hope and love.  But the greatest of these is love.",1997.0,931.0,22487.0,1.0,set(['']),SoloExMachina,Motherfather,,6049.0,[u'SoloExMachina'],[u'Motherfather'],[None],True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,North America,735463.1604166667,2014-08-17 23:51:02
1174490,Get rid the notion that cops are there to protect u. They r not. They r there to enforce the cmds of politicians. No matter what. #Ferguson,,,,,2014-08-18 03:51:02+00:00,,,Tarik Jabri,tjabri,Full time yak stylist/part time sysadmin.,203.0,49.0,453.0,0.0,set(['ferguson']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,735463.1604166667,
1174491,"Ferguson, Mo., teen Michael Brown shot 6 times, mostly from distance, private autopsy finds - @nytimes http://t.co/Yf2vhFQfvy",,,Oxford Oh,,2014-08-18 03:51:02+00:00,,,Mfundisi Kitchen,ZealousMan_7,#ThePassionMovement #ChemE Romans 12:2 Don't let your passion become a Gold Rush. #KnowYourself #GDC #MOH #ALCM #WeAllWeGot,1086.0,339.0,14254.0,,set(['']),BreakingNews,Breaking News,,6826084.0,"[u'BreakingNews', u'nytimes']","[u'Breaking News', u'The New York Times']","[None, None]",True,134.0,801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,735463.1604166667,
1174492,"@aterkel Anti-Ferguson: ""It's as simple as training your dog. If you don't tell them stop biting guess what, he's going to continue to bite""",,,"St. Louis, MO",,2014-08-18 03:51:02+00:00,America/Chicago,2014-08-17 22:51:02+00:00,Atchka!,atchka,"Shit-disturber, bridge-burner, ne'er-do-well, rhetorical pugilist, and Chief Fatty at Fierce, Freethinking Fatties.",348.0,723.0,24828.0,,set(['']),,,,,[u'aterkel'],[u'Amanda Terkel'],[1],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,North America,735463.1604166667,2014-08-17 22:51:02
1174493,INCREDIBLE PHOTOS: Protesters return tear gas canisters at police in #Ferguson http://t.co/apaRbFpG6S Via @alexwroblewski,,,Maple Ridge,,2014-08-18 03:51:03+00:00,America/Los_Angeles,2014-08-17 20:51:03+00:00,Josh Hamilton,sheas_slap_shot,Canucks fan. The Sultan of Swat. The King of Crash.  The Colossus of Clout. THE GREAT BAMBINO!,1116.0,276.0,3991.0,0.0,set(['ferguson']),PzFeed,PzFeed Top News,,193059.0,"[u'PzFeed', u'alexwroblewski']","[u'PzFeed Top News', u'Alex Wroblewski']","[None, 0]",True,77.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,North America,735463.1604166667,2014-08-17 20:51:03
1174494,Argus telling me cop threatened to shoot him if he didn't stop filming on top of his truck #Ferguson,,,,,2014-08-18 03:51:03+00:00,America/Lima,2014-08-17 22:51:03+00:00,Mr. E,KingMike33,He's coming towards me...he's got his hand in his waistband....AND he's a black male!....#Justice4Travon #Trayvon201,920.0,708.0,57316.0,,set(['ferguson']),STLAbuBadu,Umar Lee,0.0,2115.0,[u'STLAbuBadu'],[u'Umar Lee'],[0],True,12.0,68.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,South America,735463.1604166667,2014-08-17 22:51:03
1174495,Really excited for some jerkoff nerd to write a thinkpiece tomorrow about how the situation in Ferguson is ruining anime or w/e,,,The Big Snapple,,2014-08-18 03:51:03+00:00,America/New_York,2014-08-17 23:51:03+00:00,Rando Calrissian,DieRobinsonDie,Comics Editor for http://Deadshirt.net - The male Meg Ryan - Future skeleton,915.0,1008.0,114570.0,0.0,set(['']),,,,,,,[],False,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,North America,735463.1604166667,2014-08-17 23:51:03
1174496,Politie zet weer traangas in bij rellen Ferguson #BuitenlandsNieuws http://t.co/WMgtl92G9m,,,,,2014-08-18 03:51:03+00:00,,,buitenlandsnieuws,buitenlandsnws,"Altijd binnen 1 oogopslag het allerlaatste Buitenlandse nieuws. Mis vanaf nu helemaal niks meer. CHECK: http://t.co/VCXMvlzKQa

http://t.co/VCXMvlzKQa",266.0,132.0,37819.0,,set(['buitenlandsnieuws']),,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,735463.1604166667,
1174497,"Twitter: Ferguson

Facebook: Ice bucket challenge.",,,Drew U Alum C'14 ,,2014-08-18 03:51:04+00:00,America/Chicago,2014-08-17 22:51:04+00:00,| Zainab |,AdunniBrown,"1 Corinthians 15:10 || She believed she could, so she did.",645.0,750.0,30624.0,1.0,set(['']),jaredbkeller,Jared Keller,0.0,20107.0,[u'jaredbkeller'],[u'Jared Keller'],[0],True,289.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,North America,735463.1604166667,2014-08-17 22:51:04
1174498,"@Look4Glass They're not missing, they're employed at Ferguson PD.",,,Missouri,,2014-08-18 03:51:04+00:00,America/Chicago,2014-08-17 22:51:04+00:00,rudegyal,rudegyal,Atheism,1919.0,1319.0,17601.0,,set(['']),,,,,[u'Look4Glass'],[u'Looking Glass \uf8ec'],[None],False,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,,North America,735463.1604166667,2014-08-17 22:51:04
1174499,"#Ferguson RT @bubbaprog: Here's the screaming cop from the Livestream, threatening the guy with the camera https://t.co/vdYl8JFfC4",,,,,2014-08-18 03:51:04+00:00,America/Chicago,2014-08-17 22:51:04+00:00,Angela Dahman,dahmana,"Higher education communicator, working mom, international adoptee. Don't wonder. Ask me.",224.0,66.0,226.0,1.0,set(['ferguson']),neetzan,Neetzan Zimmerman,,5184.0,"[u'neetzan', u'bubbaprog']","[u'Neetzan Zimmerman', u'Timothy Burke']","[None, 0]",True,48.0,212.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,North America,735463.1604166667,2014-08-17 22:51:04
1174500,There will be two more autopsy's down #MikeBrown #Ferguson,,,Everywhere Your Not,,2014-08-18 03:51:04+00:00,America/Lima,2014-08-17 22:51:04+00:00,Panther The Poet,SmokinOnDuchee,City College Alum. Class of 2010. Just trying to fulfill my dreams #MorganState #TakeOva #TheBrothers #JamaicanTrini,2673.0,3316.0,132816.0,,"set(['mikebrown', 'ferguson'])",,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,South America,735463.1604166667,2014-08-17 22:51:04
1174501,#BREAKING: Gunfire erupts as protesters flee in #Ferguson where officer shot black teen: http://t.co/j0FyAoeR9T,,,Norco California,,2014-08-18 03:51:04+00:00,America/Phoenix,2014-08-17 20:51:04+00:00,Annika Greder Duncan,foodgas,a guy.. a dog.. two horses.. two cats and six squawking ducks in Norco. Övrig familj i Sverige... Mycket Sport .,188.0,585.0,21745.0,1.0,"set(['breaking', 'ferguson'])",ReutersUS,Reuters U.S. News,,53552.0,[u'ReutersUS'],[u'Reuters U.S. News'],[None],True,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,North America,735463.1604166667,2014-08-17 20:51:04
1174502,This is all a scheme to get privatized military as our police in city's. lol #opinion  #Ferguson,,,"48° 52′ 36″ S, 123° 23′ 36″ W",,2014-08-18 03:51:04+00:00,America/Lima,2014-08-17 22:51:04+00:00,#CloneFree,DJ_RunAway,"DESIGNER, Producer, Composer, CEO, @ShopCloneFree #Stock #Investor, Business Degree, Wisdom #BMW #CloneFree© #Jager Sun Tzu's Retainer #Wakeskater #NRA",776.0,12426.0,33383.0,,"set(['opinion', 'ferguson'])",,,,,,,[],False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,South America,735463.1604166667,2014-08-17 22:51:04
1174503,"Some cops are really testy when lumped in w/Ferguson guys.

I get it. It's a bitch when people make snap judgments because you fit a profile",,,New Jersey,,2014-08-18 03:51:04+00:00,America/New_York,2014-08-17 23:51:04+00:00,Jaydeen,1femprez,Eclectic Visionary. The Great Debater. The Funny Woman. Truth Copyrighter. The Open-Minded Proselytizer. The Minister of whatever moves my Spirit. #SAGG #LOVE,510.0,123.0,2606.0,,set(['']),BittrScrptReadr,Bitter Script Reader,,24227.0,[u'BittrScrptReadr'],[u'Bitter Script Reader'],[None],True,392.0,612.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,,North America,735463.1604166667,2014-08-17 23:51:04
